 EventID   CumTr  TrackID  Layer        X_mm        Y_mm        Z_mm    pTot_MeV       Eta       Phi     Theta   Charge   Energy_MeV    Edep_MeV    PDG_ID
       4       5     3153     17    -457.100     330.839    3465.960       0.837    1.0800    2.5994    0.6547      0.0        0.837    0.000000        22
       4       5     3153     18    -463.636     334.776    3475.900       0.837    1.0800    2.5994    0.6547      0.0        0.837    0.000000        22
       4       5     3153     19    -479.340     344.236    3499.780       0.837    1.0800    2.5994    0.6547      0.0        0.837    0.000000        22
       4       5     3153     20    -488.921     347.470    3509.720       0.784    0.7747    2.8948    0.8637      0.0        0.784    0.000000        22
       4       6        1      0   -1509.230   -1392.530       0.000    5000.000    2.5600    2.3160    0.1548      1.0     5001.116    0.000000       -13
       4       6        7      1    -317.057     343.628    3221.400    4992.555    2.5795    2.3172    0.1513      1.0     4888.014    0.124623       -13
       4       6        7      2    -318.090     344.742    3231.340    4981.013    2.5748    2.3257    0.1520      1.0     4876.475    0.250911       -13
       4       6        7      3    -320.254     347.055    3251.970    4971.179    2.5728    2.3234    0.1523      1.0     4866.644    0.120064       -13
       4       6        7      4    -321.309     348.178    3261.910    4960.240    2.5428    2.3251    0.1570      1.0     4855.707    0.073640       -13
       4       6        7      5    -323.550     350.573    3282.540    4950.614    2.5269    2.3213    0.1595      1.0     4846.083    0.094662       -13
       4       6        7      6    -324.637     351.752    3292.480    4936.068    2.5330    2.3088    0.1585      1.0     4831.540    0.082489       -13
       4       6        7      7    -326.819     354.193    3313.110    4925.392    2.5495    2.2877    0.1559      1.0     4820.867    0.093517       -13
       4       6        7      8    -327.841     355.381    3323.050    4912.306    2.5380    2.2750    0.1577      1.0     4807.783    0.076642       -13
       4       6        7      9    -329.985     357.898    3343.680    4876.053    2.5235    2.2792    0.1600      1.0     4771.539    0.253440       -13
       4       6        7     10    -331.036     359.115    3353.620    4862.352    2.5231    2.3017    0.1601      1.0     4757.841    0.085774       -13
       4       6        7     11    -333.291     361.572    3374.250    4834.085    2.5166    2.3283    0.1611      1.0     4729.581    0.094830       -13
       4       6        7     12    -334.400     362.734    3384.190    4823.593    2.5246    2.3290    0.1598      1.0     4719.092    0.119494       -13
       4       6        7     13    -336.702     365.168    3404.820    4813.967    2.5078    2.3309    0.1625      1.0     4709.468    0.070510       -13
       4       6        7     14    -337.838     366.335    3414.760    4781.507    2.5135    2.3511    0.1616      1.0     4677.015    0.104971       -13
       4       6        7     15    -340.236     368.712    3435.390    4771.884    2.5020    2.3777    0.1635      1.0     4667.395    0.087690       -13
       4       6        7     16    -341.427     369.851    3445.330    4759.550    2.4952    2.3852    0.1646      1.0     4655.064    0.119921       -13
       4       6        7     17    -343.920     372.230    3465.960    4750.860    2.4743    2.3674    0.1681      1.0     4646.376    0.076068       -13
       4       6        7     18    -345.117     373.399    3475.900    4740.929    2.4877    2.3678    0.1658      1.0     4636.448    0.083989       -13
       4       6        7     19    -347.938     376.167    3499.780    4727.775    2.5181    2.3605    0.1609      1.0     4623.297    0.081051       -13
       4       6        7     20    -349.091     377.307    3509.720    4714.807    2.5118    2.3789    0.1619      1.0     4610.332    0.082071       -13
       4       6        7     21    -351.846     379.939    3533.600    4693.614    2.5655    2.3776    0.1535      1.0     4589.145    0.090546       -13
       4       6        7     22    -352.963     381.001    3543.540    4681.856    2.5350    2.3740    0.1582      1.0     4577.390    0.078892       -13
       4       6        7     23    -355.742     383.639    3567.420    4667.513    2.5158    2.3957    0.1612      1.0     4563.050    0.096740       -13
       4       6        7     24    -356.937     384.734    3577.360    4656.525    2.5146    2.4191    0.1614      1.0     4552.065    0.138562       -13
       4       6        7     25    -359.877     387.268    3601.240    4617.976    2.5288    2.4490    0.1592      1.0     4513.526    0.076090       -13
       4       6        7     26    -361.116     388.309    3611.180    4603.184    2.5024    2.4502    0.1634      1.0     4498.738    0.079329       -13
       4       6        7     27    -369.780     395.640    3678.360    4540.033    2.4531    2.4606    0.1716      1.0     4435.604    0.125571       -13
       4       6        7     28    -378.161     402.415    3741.410    4477.788    2.4703    2.4610    0.1687      1.0     4373.376    0.106613       -13
       4       6        7     29    -386.395     409.288    3804.460    4412.727    2.4917    2.4703    0.1652      1.0     4308.333    0.110168       -13
       4       6        7     30    -394.971     415.931    3867.510    4347.142    2.4224    2.4847    0.1770      1.0     4242.768    0.099969       -13
       4       6        7     31    -404.121     422.757    3930.560    4267.756    2.4017    2.5558    0.1806      1.0     4163.406    0.091446       -13
       4       6        7     32    -413.848     428.930    3993.610    4188.182    2.3999    2.6147    0.1810      1.0     4083.857    0.116913       -13
       4       6        7     33    -423.823     435.142    4056.660    4114.593    2.3670    2.5643    0.1870      1.0     4010.291    0.085398       -13
       4       6        7     34    -433.311     441.721    4119.710    4051.086    2.3872    2.5314    0.1833      1.0     3946.805    0.094900       -13
       4       6        7     35    -442.612     448.460    4182.760    3994.110    2.4192    2.5144    0.1775      1.0     3889.848    0.085861       -13
       4       6        7     36    -451.592     454.722    4245.810    3909.908    2.4628    2.5632    0.1700      1.0     3805.677    0.094863       -13
       4       6        7     37    -460.157     460.845    4308.860    3843.999    2.4966    2.5218    0.1644      1.0     3739.793    0.087599       -13
       4       6        7     38    -471.126     468.633    4391.110    3758.914    2.5089    2.5675    0.1624      1.0     3654.740    0.070782       -13
       4       6        7     39    -482.093     476.749    4473.360    3672.693    2.5245    2.3988    0.1599      1.0     3568.554    0.092661       -13
       4       6        7     40    -491.901     485.100    4555.610    3584.244    2.5431    2.5195    0.1569      1.0     3480.142    0.084512       -13
       4       6        7     41    -502.790     492.905    4637.860    3484.430    2.4756    2.5398    0.1678      1.0     3380.373    0.085597       -13
       4       6        7     42    -514.392     501.640    4720.110    3045.906    2.3774    2.4752    0.1851      1.0     2942.080    0.110413       -13
       4       6        7     43    -526.286     511.620    4802.360    2952.389    2.3689    2.4208    0.1866      1.0     2848.620    0.100064       -13
       4       6        7     44    -537.795     521.858    4884.610    2825.139    2.3895    2.4099    0.1828      1.0     2721.456    0.080170       -13
       4       6        7     45    -549.282     531.905    4966.860    2731.397    2.4020    2.4494    0.1806      1.0     2627.781    0.080598       -13
       4       6        7     46    -560.290     541.877    5049.110    2621.971    2.3989    2.4217    0.1811      1.0     2518.441    0.063014       -13
       4       6        7     47    -572.920     552.240    5131.360    2509.548    2.3400    2.4842    0.1921      1.0     2406.112    0.078051       -13
       4       6     1115      1    -318.011     346.453    3221.400       0.999    0.7926    1.8099    0.8502     -1.0        0.611    0.247754        11
       4       6     1116      6    -324.537     351.811    3292.480       2.459    1.6625   -1.3633    0.3749     -1.0        2.000    0.093503        11
       4       6     1117      8    -327.367     355.056    3323.050       0.944    0.6616   -1.8962    0.9528     -1.0        0.563    0.140087        11
       4       6     1118      9    -317.402     347.653    3343.680      15.458    0.6942   -0.5938    0.9265     -1.0       14.956    0.203407        11
       4       6     1119     10    -330.849     359.291    3353.620       2.061    1.2953    0.9535    0.5345     -1.0        1.612    0.108572        11
       4       6     1121     11    -327.621     355.534    3374.250       5.515    1.2511   -0.7694    0.5575     -1.0        5.028    0.160760        11
       4       6     1122     11    -333.300     361.580    3374.326       1.049    0.5611    1.8585    1.0370     -1.0        0.655    0.203097        11
       4       6     1129     25    -358.464     388.535    3601.240      19.675    1.9588    1.4236    0.2802     -1.0       19.170    0.085189        11
       4       6     1220     47    -543.135     551.855    5131.360       1.012    0.9715    0.1101    0.7237      0.0        1.012    0.000000        22
       4       6     1226     47    -542.641     547.415    5131.366       0.282    0.1652   -2.0609    1.4063     -1.0        0.073    0.072519        11
       4       6     1229     47    -563.907     551.945    5131.360       1.282    1.0541    1.3613    0.6707      0.0        1.282    0.000000        22
       4       6     1230     47    -551.942     523.418    5131.360       0.496    1.3072    2.9770    0.5285      0.0        0.496    0.000000        22
       4       6     1247     46    -555.711     536.800    5049.110       0.489    1.0031   -0.1630    0.7030      0.0        0.489    0.000000        22
       4       6     1287     44    -543.831     510.611    4884.910       0.495   -0.8072   -1.9667    2.3024      0.0        0.495    0.000000        22
       4       6     1301     44    -536.895     495.253    4884.610       0.442    0.6901   -1.5795    0.9297      0.0        0.442    0.000000        22
       4       6     1316     44    -565.357     533.937    4884.610       0.438    1.0288   -2.9896    0.6865      0.0        0.438    0.000000        22
       4       6     1361     42    -515.177     497.297    4720.110       0.198    2.2371   -1.2278    0.2127      0.0        0.198    0.000000        22
       4       6     1369     42    -509.957     494.285    4720.110       1.190    2.2686   -0.0409    0.2062      0.0        1.190    0.000000        22
       4       6     1377     42    -491.416     485.430    4720.110       0.199    0.9998   -1.1012    0.7052      0.0        0.199    0.000000        22
       4       6     1424     42    -515.401     493.694    4720.110      33.493    2.6224   -2.9563    0.1450      0.0       33.493    0.000000        22
       4       6     1445     42    -507.868     461.440    4720.410       3.738   -0.9278   -1.2457    2.3885      0.0        3.738    0.000000        22
       4       6     1448     42    -535.194     481.390    4720.410       0.511   -0.9975   -3.0807    2.4349      0.0        0.511    0.000000        22
       4       6     1485     42    -492.310     492.891    4720.110       0.268    0.7770    0.2278    0.8619      0.0        0.268    0.000000        22
       4       6     1520     42    -508.344     497.841    4720.110       1.521    1.9753    0.8128    0.2757      0.0        1.521    0.000000        22
       4       6     1617     42    -499.695     532.764    4720.110       0.366    0.8716    1.8327    0.7923      0.0        0.366    0.000000        22
       4       6     1620     42    -520.486     519.144    4720.110       0.605    1.3149    1.7392    0.5246      0.0        0.605    0.000000        22
       4       6     1667     42    -477.329     502.598    4720.110       0.184    0.6703   -0.3127    0.9457      0.0        0.184    0.000000        22
       4       6     1689     41    -510.946     484.869    4638.160       0.511   -1.1940   -2.1264    2.5532      0.0        0.511    0.000000        22
       4       6     1705     42    -479.983     501.884    4720.110     101.579    1.6842    0.3055    0.3670      0.0        5.475    0.000000      2112
       4       6     1705     43    -449.827     511.394    4802.360     101.579    1.6842    0.3055    0.3670      0.0        5.475    0.000000      2112
       4       6     1705     44    -419.671     520.904    4884.610     101.579    1.6842    0.3055    0.3670      0.0        5.475    0.000000      2112
       4       6     1705     45    -394.464     550.307    4966.860     101.172    0.8806    1.4213    0.7859      0.0        5.431    0.000000      2112
       4       6     1709     41    -492.723     483.514    4638.160       5.156   -0.7832   -0.7111    2.2844      0.0        5.156    0.000000        22
       4       6     1710     41    -499.539     468.949    4638.160       0.249   -0.5174   -1.3527    2.0665      0.0        0.249    0.000000        22
       4       6     1742     45    -557.124     674.362    4967.160       3.169   -0.8244   -0.5296    2.3151      0.0        3.169    0.000000        22
       4       6     1743     45    -592.675     716.863    4967.160       0.167   -0.6431    1.0944    2.1737      0.0        0.167    0.000000        22
       4       6     1749     45    -664.824     783.805    4967.160       6.544   -0.1766    2.4253    1.7465      0.0        6.544    0.000000        22
       4       6     1795     41    -472.489     502.121    4638.160       0.595   -1.4254   -0.1470    2.6697      0.0        0.595    0.000000        22
       4       6     1797     41    -513.482     518.504    4638.160       0.228   -0.4038    1.2145    1.9640      0.0        0.228    0.000000        22
       4       6     1818     41    -447.202     514.945    4638.160      12.917   -4.6970   -0.7270    3.1233      0.0        0.089    0.000000      2112
       4       6     1827     41    -443.685     593.859    4637.860       0.279    0.8374    0.6468    0.8170      0.0        0.279    0.000000        22
       4       6     1896     42    -504.054     488.366    4720.110       0.840    2.5323   -0.9113    0.1586      0.0        0.840    0.000000        22
       4       6     1898     42    -559.740     419.637    4720.110       0.975    0.3939   -1.5755    1.1867      0.0        0.975    0.000000        22
       4       6     1930     41    -496.083     480.546    4637.860       1.214    0.7722   -1.1267    0.8656      0.0        1.214    0.000000        22
       4       6     1960     36    -456.952     459.944    4245.810       5.531    1.4196    2.4350    0.4745      0.0        5.531    0.000000        22
       4       6     1960     37    -481.585     480.970    4308.860       5.531    1.4196    2.4350    0.4745      0.0        5.531    0.000000        22
       4       6     1960     38    -484.029     475.675    4391.110       1.029    1.1995   -0.6972    0.5854      0.0        1.029    0.000000        22
       4       6     1961     36    -451.303     452.929    4245.810       1.133    2.8626   -3.0668    0.1141      0.0        1.133    0.000000        22
       4       6     1961     37    -458.509     452.389    4308.860       1.133    2.8626   -3.0668    0.1141      0.0        1.133    0.000000        22
       4       6     1965     36    -455.630     438.544    4245.810       0.124    2.2873   -2.5720    0.2024      0.0        0.124    0.000000        22
       4       6     1996     34    -448.365     459.027    4119.710       0.425    0.5026    2.1434    1.0881      0.0        0.425    0.000000        22
       4       6     2014     32    -433.662     423.753    3993.610       1.444    1.4829    3.1285    0.4464      0.0        1.444    0.000000        22
       4       6     2029     31    -388.959     426.759    3930.560       0.224    1.3273    0.4575    0.5185      0.0        0.224    0.000000        22
       4       6     2030     31    -388.164     426.777    3930.560       2.488    1.2811    0.4149    0.5418      0.0        2.488    0.000000        22
       4       6     2070     25    -359.306     387.051    3601.240       1.142    3.1703    2.2317    0.0839      0.0        1.142    0.000000        22
       4       6     2070     26    -359.819     387.711    3611.180       1.142    3.1703    2.2317    0.0839      0.0        1.142    0.000000        22
       4       6     2070     27    -337.130     382.243    3678.360       0.858    1.3282   -0.4769    0.5180      0.0        0.858    0.000000        22
       4       6     2071     25    -358.823     389.223    3601.240       0.681    2.0614    1.1255    0.2532     -1.0        0.340    0.340415        11
       4       6     2073     25    -370.324     387.958    3601.540       0.317   -0.8689    3.0859    2.3474      0.0        0.317    0.000000        22
       4       6     2095     20    -348.132     381.270    3509.720       0.083    0.4953    1.4941    1.0946      0.0        0.083    0.000000        22
       4       6     2109     14    -340.069     364.775    3414.760       8.751    1.0042   -2.6939    0.7023      0.0        8.751    0.000000        22
       4       6     2111     14    -343.320     364.337    3414.760       0.274    0.5017   -2.8607    1.0889      0.0        0.274    0.000000        22
       4       6     2112     14    -341.320     362.552    3414.760       1.007    0.5750   -2.3033    1.0251      0.0        1.007    0.000000        22
       4       6     2112     15    -364.042     337.292    3435.390       1.007    0.5750   -2.3033    1.0251      0.0        1.007    0.000000        22
       4       6     2112     16    -374.990     325.121    3445.330       1.007    0.5750   -2.3033    1.0251      0.0        1.007    0.000000        22
       4       6     2112     17    -397.712     299.860    3465.960       1.007    0.5750   -2.3033    1.0251      0.0        1.007    0.000000        22
       4       6     2112     18    -408.660     287.689    3475.900       1.007    0.5750   -2.3033    1.0251      0.0        1.007    0.000000        22
       4       6     2112     19    -429.531     269.871    3499.780       0.796    1.1600   -2.7547    0.6076      0.0        0.796    0.000000        22
       4       6     2112     20    -435.931     267.264    3509.720       0.796    1.1600   -2.7547    0.6076      0.0        0.796    0.000000        22
       4       6     2113     14    -341.915     364.513    3414.760       2.309    0.6483   -2.9002    0.9636      0.0        2.309    0.000000        22
       4       6     2114     14    -340.945     363.645    3414.760       2.144    0.7850   -2.3502    0.8558      0.0        2.144    0.000000        22
       4       6     2114     15    -360.430     346.309    3435.390       2.095    0.6920   -2.4487    0.9282      0.0        2.095    0.000000        22
       4       6     2114     16    -370.647     337.827    3445.330       2.095    0.6920   -2.4487    0.9282      0.0        2.095    0.000000        22
       4       6     2114     17    -391.852     320.223    3465.960       2.095    0.6920   -2.4487    0.9282      0.0        2.095    0.000000        22
       4       6     2114     18    -402.069     311.740    3475.900       2.095    0.6920   -2.4487    0.9282      0.0        2.095    0.000000        22
       4       6     2114     19    -426.615     291.363    3499.780       2.095    0.6920   -2.4487    0.9282      0.0        2.095    0.000000        22
       4       6     2114     20    -436.832     282.880    3509.720       2.095    0.6920   -2.4487    0.9282      0.0        2.095    0.000000        22
       4       6     2114     21    -461.377     262.503    3533.600       2.095    0.6920   -2.4487    0.9282      0.0        2.095    0.000000        22
       4       6     2114     22    -471.594     254.020    3543.540       2.095    0.6920   -2.4487    0.9282      0.0        2.095    0.000000        22
       4       6     2124     15    -355.509     360.635    3435.390       0.511    3.0371   -0.3416    0.0959      0.0        0.511    0.000000        22
       4       6     2124     16    -354.473     359.533    3445.330       0.420    0.9756   -1.3039    0.7210      0.0        0.420    0.000000        22
       4       6     2124     17    -349.692     342.044    3465.960       0.420    0.9756   -1.3039    0.7210      0.0        0.420    0.000000        22
       4       6     2124     18    -347.388     333.618    3475.900       0.420    0.9756   -1.3039    0.7210      0.0        0.420    0.000000        22
       4       6     2125      7    -361.696     371.169    3313.410       0.511   -2.7746    1.9659    3.0170      0.0        0.511    0.000000        22
       4       6     2125      8    -361.217     370.020    3323.350       0.511   -2.7746    1.9659    3.0170      0.0        0.511    0.000000        22
       4       6     2125      9    -360.249     367.957    3343.980       0.511   -3.0105    2.0538    3.0431      0.0        0.511    0.000000        22
       4       6     2125     10    -359.793     367.088    3353.920       0.511   -3.0105    2.0538    3.0431      0.0        0.511    0.000000        22
       4       6     2125     11    -358.847     365.283    3374.550       0.511   -3.0105    2.0538    3.0431      0.0        0.511    0.000000        22
       4       6     2125     12    -358.390     364.413    3384.490       0.511   -3.0105    2.0538    3.0431      0.0        0.511    0.000000        22
       4       6     2125     13    -357.444     362.609    3405.120       0.511   -3.0105    2.0538    3.0431      0.0        0.511    0.000000        22
       4       6     2125     14    -356.988     361.739    3415.060       0.511   -3.0105    2.0538    3.0431      0.0        0.511    0.000000        22
       4       6     2153     11    -333.542     361.078    3374.250       0.524    2.5820    2.7470    0.1510      0.0        0.524    0.000000        22
       4       6     2154     11    -334.101     361.915    3374.250       0.352    2.0365    2.4821    0.2595      0.0        0.352    0.000000        22
       4       6     2154     12    -336.187     363.532    3384.190       0.352    2.0365    2.4821    0.2595      0.0        0.352    0.000000        22
       4       6     2155     11    -330.602     362.096    3374.250       4.895    1.7112    1.3857    0.3574     -1.0        4.410    0.093411        11
       4       6     2156     11    -327.196     360.776    3374.250       1.033    1.9653   -1.9090    0.2784     -1.0        0.641    0.256092        11
       4       6     2157     11    -328.015     355.661    3374.250       0.015    1.5340   -0.8955    0.4248      0.0        0.015    0.001844        22
       4       6     2161     11    -327.983     355.620    3374.366       0.115    0.1778   -2.7116    1.3939     -1.0        0.013    0.012743        11
       4       6     2168     10    -337.126     352.265    3353.920       0.145   -0.6967   -2.1961    2.2171      0.0        0.145    0.000000        22
       4       6     2172      9    -328.102     354.079    3343.680       0.620    2.4432   -1.3856    0.1733      0.0        0.620    0.000000        22
       4       6     2173      9    -321.865     344.746    3343.680       0.830    0.7084   -1.0287    0.9152      0.0        0.830    0.000000        22
       4       6     2174      9    -329.426     340.803    3343.680       0.535    0.5591   -1.8459    1.0388      0.0        0.535    0.000000        22
       4       6     2175      9    -318.101     344.970    3343.680       0.108    0.6168   -0.7675    0.9898      0.0        0.108    0.000000        22
       4       6     2176     10    -307.937     340.594    3353.620       2.275    0.7656   -0.6271    0.8706      0.0        2.275    0.000000        22
       4       6     2176     11    -288.113     326.228    3374.250       2.275    0.7656   -0.6271    0.8706      0.0        2.275    0.000000        22
       4       6     2176     12    -280.622     321.185    3384.190       1.215    2.0285   -0.2215    0.2616      0.0        1.215    0.000000        22
       4       6     2176     13    -275.235     319.971    3404.820       1.215    2.0285   -0.2215    0.2616      0.0        1.215    0.000000        22
       4       6     2176     14    -272.639     319.387    3414.760       1.215    2.0285   -0.2215    0.2616      0.0        1.215    0.000000        22
       4       6     2176     15    -272.295     322.028    3435.390       0.913    1.8359    2.1404    0.3163      0.0        0.913    0.000000        22
       4       6     2176     16    -274.050     324.767    3445.330       0.913    1.8359    2.1404    0.3163      0.0        0.913    0.000000        22
       4       6     2176     17    -277.691     330.453    3465.960       0.913    1.8359    2.1404    0.3163      0.0        0.913    0.000000        22
       4       6     2176     18    -279.445     333.193    3475.900       0.913    1.8359    2.1404    0.3163      0.0        0.913    0.000000        22
       4       6     2176     19    -283.660     339.774    3499.780       0.913    1.8359    2.1404    0.3163      0.0        0.913    0.000000        22
       4       6     2176     20    -285.414     342.514    3509.720       0.913    1.8359    2.1404    0.3163      0.0        0.913    0.000000        22
       4       6     2176     21    -289.629     349.096    3533.600       0.913    1.8359    2.1404    0.3163      0.0        0.913    0.000000        22
       4       6     2176     22    -291.383     351.835    3543.540       0.913    1.8359    2.1404    0.3163      0.0        0.913    0.000000        22
       4       6     2176     23    -295.598     358.417    3567.420       0.913    1.8359    2.1404    0.3163      0.0        0.913    0.000000        22
       4       6     2176     24    -297.085     368.936    3577.360       0.687    0.7405    1.6876    0.8900      0.0        0.687    0.000000        22
       4       6     2177     10    -306.943     343.809    3353.620       0.549    0.8010   -0.2863    0.8438      0.0        0.549    0.000000        22
       4       6     2212      6    -324.144     352.409    3292.480       0.271    0.8895    0.9853    0.7797      0.0        0.271    0.000000        22
       4       7        1      0   -1867.540    -171.920       0.000    5000.000   -2.7000    4.8042    3.0071     -1.0     5001.116    0.000000       -13
       4       8        1      0   -3358.470   -2114.010       0.000    5000.000   -0.2300    5.2742    1.7949     -1.0     5001.116    0.000000       -13
       4       9        1      0    2397.960    2712.100       0.000    5000.000   -0.3500    5.5592    1.9101      1.0     5001.116    0.000000       -13
       4      10        1      0   -1325.400   -1542.000       0.000    5000.000    2.8300    5.5732    0.1174     -1.0     5001.116    0.000000       -13
       4      10       11      1     268.142    -230.473    3221.400    4992.332    2.8313   -0.7082    0.1177      1.0     4887.792    0.098834       -13
       4      10       11      2     269.034    -231.244    3231.340    4981.967    2.8384   -0.6843    0.1169      1.0     4877.428    0.089175       -13
       4      10       11      3     270.905    -232.767    3251.970    4970.295    2.8432   -0.6803    0.1164      1.0     4865.759    0.098833       -13
       4      10       11      4     271.813    -233.504    3261.910    4960.572    2.8247   -0.6764    0.1185      1.0     4856.039    0.074511       -13
       4      10       11      5     273.766    -235.061    3282.540    4952.275    2.7850   -0.6726    0.1233      1.0     4847.743    0.107117       -13
       4      10       11      6     274.726    -235.821    3292.480    4939.883    2.8207   -0.6608    0.1190      1.0     4835.354    0.101743       -13
       4      10       11      7     276.713    -237.314    3313.110    4931.229    2.8020   -0.6148    0.1212      1.0     4826.702    0.077721       -13
       4      10       11      8     277.695    -238.012    3323.050    4919.997    2.8069   -0.6257    0.1206      1.0     4815.473    0.083820       -13
       4      10       11      9     279.709    -239.487    3343.680    4907.719    2.8006   -0.6495    0.1214      1.0     4803.198    0.078623       -13
       4      10       11     10     280.679    -240.222    3353.620    4894.773    2.7779   -0.6421    0.1242      1.0     4790.255    0.084474       -13
       4      10       11     11     282.735    -241.787    3374.250    4885.236    2.7730   -0.6658    0.1248      1.0     4780.720    0.101053       -13
       4      10       11     12     283.723    -242.552    3384.190    4874.781    2.7729   -0.6485    0.1248      1.0     4770.268    0.093668       -13
       4      10       11     13     285.718    -244.095    3404.820    4864.162    2.8348   -0.6774    0.1173      1.0     4759.651    0.088985       -13
       4      10       11     14     286.629    -244.819    3414.760    4847.181    2.8442   -0.6551    0.1162      1.0     4742.674    0.083896       -13
       4      10       11     15     288.541    -246.259    3435.390    4837.778    2.8658   -0.6293    0.1138      1.0     4733.274    0.077673       -13
       4      10       11     16     289.462    -246.911    3445.330    4827.856    2.8698   -0.5959    0.1133      1.0     4723.354    0.089194       -13
       4      10       11     17     291.393    -248.262    3465.960    4819.587    2.8450   -0.6245    0.1161      1.0     4715.087    0.094556       -13
       4      10       11     18     292.336    -248.933    3475.900    4807.950    2.8558   -0.6090    0.1149      1.0     4703.452    0.094779       -13
       4      10       11     19     294.627    -250.473    3499.780    4791.377    2.8493   -0.5629    0.1156      1.0     4686.883    0.132517       -13
       4      10       11     20     295.597    -251.085    3509.720    4779.981    2.8764   -0.5635    0.1126      1.0     4675.490    0.138364       -13
       4      10       11     21     297.858    -252.478    3533.600    4766.119    2.9324   -0.5237    0.1064      1.0     4661.632    0.295843       -13
       4      10       11     22     298.769    -253.019    3543.540    4750.958    2.9362   -0.5369    0.1060      1.0     4646.475    0.084623       -13
       4      10       11     23     300.941    -254.298    3567.420    4733.030    2.9764   -0.5179    0.1019      1.0     4628.551    0.089594       -13
       4      10       11     24     301.822    -254.796    3577.360    4721.196    3.0033   -0.5267    0.0992      1.0     4616.719    0.073151       -13
       4      10       11     25     303.819    -256.129    3601.240    4698.861    2.9692   -0.6747    0.1026      1.0     4594.391    0.075338       -13
       4      10       11     26     304.637    -256.792    3611.180    4685.756    2.9051   -0.6652    0.1094      1.0     4581.289    0.145385       -13
       4      10       11     27     310.498    -261.553    3678.360    4611.601    2.8533   -0.7321    0.1152      1.0     4507.153    0.075919       -13
       4      10       11     28     315.929    -266.718    3741.410    4551.845    2.7791   -0.7983    0.1240      1.0     4447.412    0.082011       -13
       4      10       11     29     321.398    -272.373    3804.460    4487.209    2.7559   -0.8208    0.1269      1.0     4382.794    0.107730       -13
       4      10       11     30     326.620    -278.328    3867.510    4377.897    2.8061   -0.8927    0.1207      1.0     4273.513    0.068288       -13
       4      10       11     31     331.500    -284.695    3930.560    4318.664    2.7712   -0.9413    0.1250      1.0     4214.298    0.112100       -13
       4      10       11     32     336.330    -290.883    3993.610    4254.322    2.8315   -0.8507    0.1177      1.0     4149.976    0.090023       -13
       4      10       11     33     341.295    -296.293    4056.660    4188.683    2.8171   -0.8030    0.1194      1.0     4084.357    0.086812       -13
       4      10       11     34     346.438    -301.822    4119.710    4129.642    2.7599   -0.8726    0.1264      1.0     4025.336    0.116425       -13
       4      10       11     35     351.405    -307.774    4182.760    4064.957    2.8263   -0.8831    0.1183      1.0     3960.672    0.084613       -13
       4      10       11     36     355.651    -313.668    4245.810    3727.308    2.8819   -1.0081    0.1119      1.0     3623.147    0.087610       -13
       4      10       11     37     359.643    -320.065    4308.860    3643.971    2.7619   -1.0313    0.1262      1.0     3539.845    0.066546       -13
       4      10       11     38     365.549    -328.604    4391.110    3543.346    2.8098   -0.8802    0.1203      1.0     3439.262    0.076331       -13
       4      10       11     39     372.043    -335.955    4473.360    3461.136    2.7782   -0.8083    0.1241      1.0     3357.090    0.083439       -13
       4      10       11     40     379.613    -343.365    4555.610    3353.868    2.6819   -0.7541    0.1366      1.0     3249.873    0.087727       -13
       4      10       11     41     387.951    -351.422    4637.860    3244.426    2.6468   -0.7978    0.1415      1.0     3140.487    0.102308       -13
       4      10       11     42     395.411    -359.678    4720.110    3118.037    2.7894   -0.8707    0.1228      1.0     3014.168    0.089905       -13
       4      10       11     43     401.980    -368.474    4802.360    2970.296    2.6625   -1.0007    0.1393      1.0     2866.516    0.077818       -13
       4      10       11     44     408.359    -377.932    4884.610    2867.225    2.6396   -0.9709    0.1425      1.0     2763.513    0.077087       -13
       4      10       11     45     415.812    -388.909    4966.860    2765.376    2.4951   -0.9659    0.1646      1.0     2661.735    0.108926       -13
       4      10       11     46     423.785    -399.479    5049.110    2683.980    2.6305   -0.8625    0.1438      1.0     2580.401    0.087957       -13
       4      10       11     47     430.569    -407.428    5131.360    2596.161    2.8936   -0.8875    0.1106      1.0     2492.652    0.136563       -13
       4      10       15      3     270.496    -231.512    3251.970       0.750    0.6179   -2.9674    0.9888     -1.0        0.396    0.396185        11
       4      10       29     26     306.248    -259.010    3611.480       0.675   -1.0464    0.2070    2.4661     -1.0        0.336    0.335672        11
       4      10       48     31     330.998    -285.194    3930.560       1.783    1.7982    2.1475    0.3282     -1.0        1.344    0.182033        11
       4      10       60     36     356.282    -313.773    4245.810     246.276    2.6235   -0.8697    0.1448     -1.0      245.765    0.211076        11
       4      10       81     41     387.969    -351.337    4637.860      14.855    2.3223   -0.3687    0.1955     -1.0       14.353    0.102207        11
       4      10       88     42     394.133    -359.508    4720.110       8.861    3.7327   -0.7433    0.0478     -1.0        8.365    0.117635        11
       4      10       89     42     397.137    -362.345    4720.110       2.354    0.6708   -0.8673    0.9453      1.0        1.898    0.400178       -11
       4      10      110     45     414.311    -390.256    4966.860       7.404    1.8109   -2.1672    0.3241     -1.0        6.910    0.099721        11
       4      10      122     45     413.696    -392.433    4967.160       0.103   -1.6456   -2.8076    2.7605      0.0        0.103    0.000000        22
       4      10      126     44     369.029    -401.470    4884.610       0.162    1.3104   -2.9249    0.5269      0.0        0.162    0.000000        22
